Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Delayed
2000,1,22,6,1240.0,1240,1446.0,1455,DL,1884,N2820W,126.0,135.0,106.0,-9.0,0.0,ATL,ALB,852,3,17,0,,0,,,,,,N
2000,4,20,4,1030.0,1030,1117.0,1136,DL,1748,N417DA,47.0,66.0,35.0,-19.0,0.0,DCA,LGA,214,3,9,0,,0,,,,,,N
2000,6,8,4,1502.0,1505,2212.0,2217,DL,276,N661DN,250.0,252.0,221.0,-5.0,-3.0,SAN,ATL,1891,10,19,0,,0,,,,,,N
2000,3,4,6,731.0,735,828.0,835,US,879,N631AU,57.0,60.0,38.0,-7.0,-4.0,BWI,PIT,210,7,12,0,,0,,,,,,N
2000,12,17,7,,1720,,1931,DL,2199,N525DA,,131.0,,,,ATL,ALB,852,0,0,1,,0,,,,,,N
2000,5,9,2,,1740,,1945,DL,1402,N636DL,,125.0,,,,ATL,PHL,665,0,0,1,,0,,,,,,N
2000,7,12,3,800.0,800,854.0,855,WN,8,N360,54.0,55.0,43.0,-1.0,0.0,HOU,DAL,239,3,8,0,,0,,,,,,N
2000,9,23,6,1835.0,1845,1934.0,1940,US,526,N913VJ,59.0,55.0,41.0,-6.0,-10.0,ELM,PIT,208,9,9,0,,0,,,,,,N
2000,1,6,4,1458.0,1500,1555.0,1618,AA,1231,N428AA,177.0,198.0,164.0,-23.0,-2.0,DFW,LAX,1235,4,9,0,,0,,,,,,N
2000,4,22,6,623.0,625,1212.0,1225,TW,360,N982TW,229.0,240.0,211.0,-13.0,-2.0,SJC,STL,1716,7,11,0,,0,,,,,,N
2000,5,18,4,,1425,,1637,UA,1434,UNKNOW,,132.0,,,,MSY,ORD,837,0,0,1,,0,,,,,,N
2000,2,6,7,1214.0,1215,1332.0,1337,DL,186,N921DL,138.0,142.0,109.0,-5.0,-1.0,ATL,DFW,732,7,22,0,,0,,,,,,N
2000,6,16,5,842.0,847,1007.0,1015,AS,50,N730AS,85.0,88.0,78.0,-8.0,-5.0,OME,ANC,539,4,3,0,,0,,,,,,N
2000,12,31,7,753.0,756,907.0,923,UA,2306,N396UA,74.0,87.0,61.0,-16.0,-3.0,SFO,LAS,414,5,8,0,,0,,,,,,N
2000,7,10,1,627.0,630,737.0,744,CO,339,N93875,70.0,74.0,43.0,-7.0,-3.0,BOS,EWR,200,8,19,0,,0,,,,,,N
2000,8,17,4,708.0,715,822.0,834,CO,1881,N33817,134.0,139.0,113.0,-12.0,-7.0,RSW,IAH,861,4,17,0,,0,,,,,,N
2000,1,2,7,730.0,730,958.0,1000,WN,1468,N337,88.0,90.0,77.0,-2.0,0.0,GEG,SLC,546,4,7,0,,0,,,,,,N
2000,3,12,7,803.0,805,1313.0,1340,CO,15,N14079,610.0,635.0,577.0,-27.0,-2.0,EWR,HNL,4962,5,28,0,,0,,,,,,N
2000,12,25,1,736.0,745,955.0,1013,US,1927,N585US,139.0,148.0,120.0,-18.0,-9.0,TPA,PHL,920,4,15,0,,0,,,,,,N
2000,2,20,7,1926.0,1930,2209.0,2209,UA,469,N203UA,283.0,279.0,257.0,0.0,-4.0,ORD,OAK,1835,5,21,0,,0,,,,,,N
2000,4,15,6,1245.0,1245,1411.0,1416,US,2446,N505AU,86.0,91.0,69.0,-5.0,0.0,IAD,BOS,413,6,11,0,,0,,,,,,N
2000,6,27,2,925.0,925,1306.0,1314,US,1502,N700UW,161.0,169.0,133.0,-8.0,0.0,DFW,PIT,1068,6,22,0,,0,,,,,,N
2000,6,27,2,1250.0,1250,1358.0,1400,WN,1278,N105,68.0,70.0,59.0,-2.0,0.0,MDW,BNA,395,3,6,0,,0,,,,,,N
2000,3,30,4,1219.0,1220,1326.0,1347,DL,781,N652DL,67.0,87.0,49.0,-21.0,-1.0,ATL,RDU,356,4,14,0,,0,,,,,,N
2000,4,29,6,1647.0,1650,1930.0,1940,DL,2501,N308DL,163.0,170.0,146.0,-10.0,-3.0,BDL,MCO,1050,7,10,0,,0,,,,,,N
2000,1,3,1,1539.0,1543,1843.0,1845,CO,1580,N14831,124.0,122.0,88.0,-2.0,-4.0,IAH,ATL,689,10,26,0,,0,,,,,,N
2000,12,12,2,,650,,944,UA,1268,UNKNOW,,114.0,,,,ORD,ATL,606,0,0,1,,0,,,,,,N
2000,5,14,7,757.0,800,940.0,951,AA,1173,N402AA,163.0,171.0,143.0,-11.0,-3.0,CLT,DFW,936,7,13,0,,0,,,,,,N
2000,9,30,6,1243.0,1245,2043.0,2053,UA,236,N827UA,300.0,308.0,282.0,-10.0,-2.0,SJC,IAD,2400,8,10,0,,0,,,,,,N
2000,10,19,4,1240.0,1240,1620.0,1639,AA,1416,N054AA,220.0,239.0,203.0,-19.0,0.0,SJU,JFK,1597,4,13,0,,0,,,,,,N
2000,7,11,2,2011.0,2015,2103.0,2110,CO,1850,N10834,52.0,55.0,31.0,-7.0,-4.0,AUS,IAH,140,8,13,0,,0,,,,,,N
2000,8,16,3,808.0,810,929.0,938,AA,2731,NR36AA,81.0,88.0,61.0,-9.0,-2.0,RNO,LAX,390,9,11,0,,0,,,,,,N
2000,4,19,3,1113.0,1120,1344.0,1355,DL,2395,N330DL,151.0,155.0,133.0,-11.0,-7.0,ISP,MCO,972,5,13,0,,0,,,,,,N
2000,1,22,6,1549.0,1550,1804.0,1805,DL,742,N978DL,75.0,75.0,44.0,-1.0,-1.0,MEM,ATL,332,22,9,0,,0,,,,,,N
2000,5,8,1,1157.0,1157,1424.0,1453,AA,837,N406AA,207.0,236.0,175.0,-29.0,0.0,EWR,DFW,1372,10,22,0,,0,,,,,,N
2000,6,14,3,700.0,700,825.0,827,DL,2278,N529DA,85.0,87.0,64.0,-2.0,0.0,DCA,BOS,399,10,11,0,,0,,,,,,N
2000,3,13,1,1227.0,1230,1327.0,1331,US,1098,N233US,60.0,61.0,40.0,-4.0,-3.0,CLT,RIC,256,4,16,0,,0,,,,,,N
2000,12,17,7,2156.0,2200,505.0,515,DL,386,N674DL,249.0,255.0,228.0,-10.0,-4.0,SJC,ATL,2116,5,16,0,,0,,,,,,N
2000,2,26,6,1627.0,1630,1734.0,1734,TW,414,N54348,67.0,64.0,46.0,0.0,-3.0,MCI,STL,237,8,13,0,,0,,,,,,N
2000,7,3,1,648.0,650,847.0,850,AS,401,N607AS,119.0,120.0,101.0,-3.0,-2.0,SJC,SEA,697,7,11,0,,0,,,,,,N
2000,3,25,6,1526.0,1535,1758.0,1832,TW,479,N931TW,152.0,177.0,140.0,-34.0,-9.0,LGA,PBI,1035,2,10,0,,0,,,,,,N
2000,10,28,6,,1410,,1546,US,1624,UNKNOW,,96.0,,,,PIT,BOS,496,0,0,1,,0,,,,,,N
2000,9,16,6,658.0,700,1421.0,1439,DL,272,N112DL,263.0,279.0,241.0,-18.0,-2.0,SFO,ATL,2139,8,14,0,,0,,,,,,N
2000,1,5,3,1022.0,1023,1229.0,1233,TW,374,N54348,67.0,70.0,38.0,-4.0,-1.0,STL,IND,229,8,21,0,,0,,,,,,N
2000,4,21,5,720.0,720,830.0,835,WN,1302,N741,70.0,75.0,55.0,-5.0,0.0,ONT,SMF,389,5,10,0,,0,,,,,,N
2000,12,1,5,1138.0,1140,1735.0,1744,CO,1972,N12221,237.0,244.0,217.0,-9.0,-2.0,SEA,IAH,1874,7,13,0,,0,,,,,,N
2000,6,15,4,2226.0,2229,2349.0,2349,NW,711,N512US,203.0,200.0,182.0,0.0,-3.0,MSP,LAS,1300,7,14,0,,0,,,,,,N
2000,5,3,3,2020.0,2025,2140.0,2145,TW,487,N9412W,80.0,80.0,52.0,-5.0,-5.0,STL,OMA,342,3,25,0,,0,,,,,,N
2000,2,4,5,1930.0,1930,2021.0,2025,WN,464,N64,51.0,55.0,45.0,-4.0,0.0,SAT,DAL,248,1,5,0,,0,,,,,,N
2000,10,2,1,1515.0,1515,1706.0,1710,WN,1481,N732,111.0,115.0,100.0,-4.0,0.0,SFO,PHX,651,4,7,0,,0,,,,,,N
2000,11,2,4,720.0,720,935.0,935,WN,1052,N309,75.0,75.0,60.0,0.0,0.0,LAS,SLC,368,2,13,0,,0,,,,,,N
2000,8,19,6,1144.0,1145,1245.0,1256,CO,350,N93875,61.0,71.0,34.0,-11.0,-1.0,EWR,BOS,200,10,17,0,,0,,,,,,N
2000,7,27,4,1750.0,1750,2100.0,2100,WN,964,N696,130.0,130.0,116.0,0.0,0.0,OAK,ABQ,889,9,5,0,,0,,,,,,N
2000,3,8,3,2024.0,2025,2132.0,2151,NW,715,N511US,188.0,206.0,172.0,-19.0,-1.0,MSP,LAS,1300,6,10,0,,0,,,,,,N
2000,1,9,7,2024.0,2030,2115.0,2120,DL,2133,N649DL,111.0,110.0,85.0,-5.0,-6.0,SLC,LAX,590,11,15,0,,0,,,,,,N
2000,2,28,1,1716.0,1721,1831.0,1844,CO,1484,N14667,75.0,83.0,55.0,-13.0,-5.0,CLE,PHL,363,3,17,0,,0,,,,,,N
2000,6,11,7,1130.0,1130,1229.0,1230,WN,631,N349,59.0,60.0,46.0,-1.0,0.0,LAX,SJC,308,3,10,0,,0,,,,,,N
2000,12,1,5,1627.0,1630,1745.0,1753,US,2235,N532AU,78.0,83.0,64.0,-8.0,-3.0,CLT,SDF,336,5,9,0,,0,,,,,,N
2000,4,5,3,1734.0,1735,1948.0,1955,DL,647,N955DL,134.0,140.0,112.0,-7.0,-1.0,LGA,CVG,585,5,17,0,,0,,,,,,N
2000,10,2,1,1630.0,1631,1728.0,1730,HP,2874,N632AW,58.0,59.0,42.0,-2.0,-1.0,LAX,LAS,236,3,13,0,,0,,,,,,N
2000,9,3,7,819.0,820,1025.0,1100,CO,205,N49082,186.0,220.0,157.0,-35.0,-1.0,EWR,IAH,1400,6,23,0,,0,,,,,,N
2000,8,21,1,2138.0,2144,2237.0,2242,UA,991,N302UA,59.0,58.0,39.0,-5.0,-6.0,MCO,MIA,193,6,14,0,,0,,,,,,N
2000,7,25,2,911.0,915,912.0,928,AA,521,N253AA,121.0,133.0,105.0,-16.0,-4.0,DFW,TUS,813,4,12,0,,0,,,,,,N
2000,7,4,2,650.0,655,748.0,759,DL,224,N404DA,58.0,64.0,42.0,-11.0,-5.0,BOI,SLC,291,4,12,0,,0,,,,,,N
2000,8,23,3,1658.0,1700,1957.0,2006,UA,676,N587UA,119.0,126.0,95.0,-9.0,-2.0,ORD,LGA,733,8,16,0,,0,,,,,,N
2000,9,8,5,1848.0,1849,2216.0,2216,TW,576,N918TW,148.0,147.0,116.0,0.0,-1.0,STL,SRQ,903,4,28,0,,0,,,,,,N
2000,8,31,4,1452.0,1455,1657.0,1657,NW,349,N316US,245.0,242.0,213.0,0.0,-3.0,MSP,SFO,1589,5,27,0,,0,,,,,,N
2000,9,15,5,1010.0,1014,1124.0,1131,AA,1441,N2BSAA,74.0,77.0,60.0,-7.0,-4.0,ORD,MSP,334,3,11,0,,0,,,,,,N
2000,9,5,2,116.0,120,543.0,544,DL,1944,N688DL,147.0,144.0,127.0,-1.0,-4.0,LAS,DFW,1055,4,16,0,,0,,,,,,N
2000,9,9,6,23.0,30,524.0,540,CO,1014,N23707,181.0,190.0,158.0,-16.0,-7.0,LAX,IAH,1379,11,12,0,,0,,,,,,N
2000,10,24,2,1550.0,1550,1635.0,1640,WN,405,N524,165.0,170.0,150.0,-5.0,0.0,OMA,LAS,1099,3,12,0,,0,,,,,,N
2000,1,20,4,,610,,1220,AA,1540,UNKNOW,,250.0,,,,SFO,ORD,1846,0,0,1,,0,,,,,,N
2000,3,16,4,922.0,923,1010.0,1015,US,884,N920VJ,48.0,52.0,37.0,-5.0,-1.0,RDU,CLT,130,4,7,0,,0,,,,,,N
2000,5,1,1,915.0,920,1241.0,1304,TW,12,N651TW,206.0,224.0,191.0,-23.0,-5.0,JFK,SJU,1597,4,11,0,,0,,,,,,N
2000,6,13,2,1845.0,1845,1952.0,1955,WN,2058,N654,67.0,70.0,56.0,-3.0,0.0,OAK,ONT,361,3,8,0,,0,,,,,,N
2000,2,12,6,1240.0,1240,1510.0,1524,DL,2008,N402DA,150.0,164.0,128.0,-14.0,0.0,MIA,JFK,1090,6,16,0,,0,,,,,,N
2000,12,9,6,627.0,630,1140.0,1156,NW,644,N353NW,193.0,206.0,173.0,-16.0,-3.0,SMF,MSP,1518,8,12,0,,0,,,,,,N
2000,10,29,7,1330.0,1330,1421.0,1424,DL,1154,N911DL,51.0,54.0,30.0,-3.0,0.0,ATL,CAE,191,7,14,0,,0,,,,,,N
2000,9,19,2,745.0,745,844.0,855,WN,169,N727,119.0,130.0,103.0,-11.0,0.0,FLL,BNA,793,5,11,0,,0,,,,,,N
2000,4,10,1,1415.0,1415,1529.0,1540,WN,1711,N332,74.0,85.0,56.0,-11.0,0.0,STL,TUL,351,3,15,0,,0,,,,,,N
2000,1,16,7,1655.0,1655,1817.0,1818,DL,765,N2820W,82.0,83.0,62.0,-1.0,0.0,SFO,LAX,337,9,11,0,,0,,,,,,N
2000,12,9,6,2122.0,2124,2141.0,2149,HP,2037,N914AW,79.0,85.0,63.0,-8.0,-2.0,PHX,LAX,370,7,9,0,,0,,,,,,N
2000,6,17,6,1308.0,1310,1443.0,1446,DL,1089,N116DL,95.0,96.0,74.0,-3.0,-2.0,MCO,ATL,403,8,13,0,,0,,,,,,N
2000,5,1,1,848.0,852,1109.0,1138,CO,465,N63305,141.0,166.0,128.0,-29.0,-4.0,CLE,PBI,1020,5,8,0,,0,,,,,,N
2000,3,14,2,720.0,720,1014.0,1034,HP,2788,N631AW,294.0,314.0,270.0,-20.0,0.0,PHL,PHX,2075,7,17,0,,0,,,,,,N
2000,9,16,6,2002.0,2005,2113.0,2119,UA,1567,N592UA,131.0,134.0,110.0,-6.0,-3.0,DEN,SAN,853,3,18,0,,0,,,,,,N
2000,8,24,4,1410.0,1410,1530.0,1540,WN,160,N705,200.0,210.0,188.0,-10.0,0.0,BNA,PHX,1448,4,8,0,,0,,,,,,N
2000,8,18,5,733.0,741,824.0,834,CO,631,N77303,51.0,53.0,31.0,-10.0,-8.0,IAH,SAT,191,3,17,0,,0,,,,,,N
2000,9,12,2,606.0,0,958.0,0,AA,677,N322AA,232.0,232.0,206.0,-4.0,-4.0,JFK,SJU,1597,3,23,0,,0,,,,,,N
2000,1,4,2,517.0,520,630.0,637,NW,500,N8950E,73.0,77.0,57.0,-7.0,-3.0,BIS,MSP,386,9,7,0,,0,,,,,,N
2000,3,11,6,1415.0,1415,1727.0,1730,WN,210,N745,132.0,135.0,106.0,-3.0,0.0,BNA,BDL,852,5,21,0,,0,,,,,,N
2000,2,17,4,900.0,902,1030.0,1040,CO,1405,N14358,90.0,98.0,67.0,-10.0,-2.0,CMH,EWR,462,6,17,0,,0,,,,,,N
2000,6,26,1,903.0,903,1318.0,1337,HP,2590,N167AW,135.0,154.0,124.0,-19.0,0.0,PHX,MCI,1044,3,8,0,,0,,,,,,N
2000,12,3,7,1805.0,1805,1857.0,1910,WN,1143,N313,52.0,65.0,43.0,-13.0,0.0,ABQ,TUS,321,4,5,0,,0,,,,,,N
2000,5,27,6,636.0,640,808.0,814,US,885,N510AU,92.0,94.0,78.0,-6.0,-4.0,PVD,PIT,467,4,10,0,,0,,,,,,N
2000,5,4,4,1346.0,1350,1531.0,1531,NW,670,N9346,105.0,101.0,76.0,0.0,-4.0,DTW,GSO,460,5,24,0,,0,,,,,,N
2000,6,1,4,917.0,923,1021.0,1027,AA,1417,N474AA,124.0,124.0,87.0,-6.0,-6.0,DFW,DEN,641,10,27,0,,0,,,,,,N
2000,4,8,6,701.0,702,747.0,756,AA,725,N2ADAA,106.0,114.0,84.0,-9.0,-1.0,ATL,ORD,606,7,15,0,,0,,,,,,N
2000,1,19,3,1009.0,1009,1545.0,1600,HP,534,N809AW,216.0,231.0,192.0,-15.0,0.0,PHX,CLE,1737,4,20,0,,0,,,,,,N
2000,3,7,2,,950,,1055,HP,723,N175AW,,65.0,,,,LAS,SNA,226,0,0,1,,0,,,,,,N
2000,12,19,2,1745.0,1745,1830.0,1834,US,495,N858US,45.0,49.0,28.0,-4.0,0.0,PIT,CMH,144,5,12,0,,0,,,,,,N
2000,12,15,5,1758.0,1800,2032.0,2039,CO,194,N17329,154.0,159.0,139.0,-7.0,-2.0,RSW,CLE,1025,7,8,0,,0,,,,,,N
2000,1,29,6,930.0,930,1212.0,1215,WN,435,N672,102.0,105.0,94.0,-3.0,0.0,BHM,BWI,682,2,6,0,,0,,,,,,N
2000,4,11,2,1845.0,1845,1935.0,1945,WN,265,N340,50.0,60.0,42.0,-10.0,0.0,HOU,MSY,303,3,5,0,,0,,,,,,N
2000,5,27,6,909.0,912,1231.0,1255,CO,698,N62631,142.0,163.0,123.0,-24.0,-3.0,MSP,EWR,1008,6,13,0,,0,,,,,,N
2000,6,27,2,1149.0,1150,1412.0,1414,DL,252,N2812W,143.0,144.0,121.0,-2.0,-1.0,RSW,CVG,879,11,11,0,,0,,,,,,N
2000,3,6,1,1740.0,1740,1927.0,1942,AA,2787,NR81AA,107.0,122.0,91.0,-15.0,0.0,SEA,SJC,697,4,12,0,,0,,,,,,N
2000,8,24,4,2043.0,2045,2128.0,2134,US,1220,N918VJ,45.0,49.0,30.0,-6.0,-2.0,PIT,CRW,164,2,13,0,,0,,,,,,N
2000,7,15,6,1406.0,1410,1858.0,1907,AA,654,N407AA,232.0,237.0,192.0,-9.0,-4.0,DFW,BOS,1562,11,29,0,,0,,,,,,N
2000,4,11,2,,725,,950,AA,1567,UNKNOW,,205.0,,,,ORF,DFW,1213,0,0,1,,0,,,,,,N
2000,1,19,3,717.0,718,813.0,821,AA,1207,N5BVAA,56.0,63.0,36.0,-8.0,-1.0,AUS,DFW,190,10,10,0,,0,,,,,,N
2000,3,26,7,1231.0,1235,1433.0,1435,DL,321,N996DL,122.0,120.0,96.0,-2.0,-4.0,CVG,MCO,756,9,17,0,,0,,,,,,N
2000,5,3,3,659.0,700,821.0,830,AA,1477,N426AA,202.0,210.0,189.0,-9.0,-1.0,HOU,LAX,1390,4,9,0,,0,,,,,,N
2000,7,2,7,1215.0,1215,1304.0,1305,WN,2205,N335,49.0,50.0,34.0,-1.0,0.0,ELP,ABQ,223,4,11,0,,0,,,,,,N
2000,8,2,3,1429.0,1430,1553.0,1558,US,6416,N349US,84.0,88.0,61.0,-5.0,-1.0,DCA,BOS,399,7,16,0,,0,,,,,,N
2000,1,5,3,955.0,955,1347.0,1352,DL,1450,N308WA,172.0,177.0,152.0,-5.0,0.0,SLC,IAH,1195,11,9,0,,0,,,,,,N
2000,4,15,6,850.0,850,1000.0,1012,DL,1405,N513DA,130.0,142.0,113.0,-12.0,0.0,OKC,SLC,866,6,11,0,,0,,,,,,N
2000,5,13,6,840.0,840,927.0,930,WN,515,N304,47.0,50.0,38.0,-3.0,0.0,RNO,OAK,180,3,6,0,,0,,,,,,N
2000,12,22,5,1752.0,1755,2229.0,2249,CO,1938,N35832,157.0,174.0,141.0,-20.0,-3.0,LAS,IAH,1222,5,11,0,,0,,,,,,N
2000,2,27,7,1929.0,1930,2041.0,2045,DL,1651,N918DE,72.0,75.0,55.0,-4.0,-1.0,ATL,DAB,366,4,13,0,,0,,,,,,N
2000,6,9,5,1347.0,1349,1420.0,1424,AS,63,N782AS,33.0,35.0,24.0,-4.0,-2.0,SIT,JNU,95,4,5,0,,0,,,,,,N
2000,9,6,3,32.0,40,657.0,711,DL,322,N173DZ,265.0,271.0,249.0,-14.0,-8.0,ANC,SLC,2125,5,11,0,,0,,,,,,N
2000,8,19,6,2340.0,2345,34.0,43,DL,1474,N6703D,54.0,58.0,35.0,-9.0,-5.0,ATL,SAV,215,7,12,0,,0,,,,,,N
2000,4,20,4,1352.0,1355,1601.0,1613,AA,932,N614AA,189.0,198.0,159.0,-12.0,-3.0,MIA,DFW,1121,20,10,0,,0,,,,,,N
2000,1,8,6,1130.0,1130,1444.0,1449,UA,448,N7447U,134.0,139.0,116.0,-5.0,0.0,SJC,DEN,948,4,14,0,,0,,,,,,N
2000,5,3,3,744.0,745,941.0,1022,AA,1307,N566AA,237.0,277.0,223.0,-41.0,-1.0,BNA,LAX,1797,5,9,0,,0,,,,,,N
2000,3,5,7,1155.0,1155,1247.0,1300,WN,1236,N630,52.0,65.0,40.0,-13.0,0.0,STL,MCI,237,2,10,0,,0,,,,,,N
2000,3,16,4,1305.0,1310,1436.0,1448,NW,222,N920RW,91.0,98.0,73.0,-12.0,-5.0,MSP,MOT,449,4,14,0,,0,,,,,,N
2000,2,19,6,1506.0,1510,1620.0,1635,DL,918,N677DL,74.0,85.0,53.0,-15.0,-4.0,CVG,RDU,390,4,17,0,,0,,,,,,N
2000,4,25,2,1535.0,1540,1704.0,1705,CO,361,N13891,89.0,85.0,66.0,-1.0,-5.0,BOS,EWR,200,7,16,0,,0,,,,,,N
2000,5,27,6,628.0,630,841.0,847,DL,1274,N984DL,73.0,77.0,56.0,-6.0,-2.0,JAN,ATL,341,6,11,0,,0,,,,,,N
2000,10,27,5,750.0,750,933.0,952,AA,2789,N512AA,103.0,122.0,88.0,-19.0,0.0,SEA,SJC,697,2,13,0,,0,,,,,,N
2000,11,8,3,1443.0,1447,1605.0,1608,HP,2438,N158AW,142.0,141.0,124.0,-3.0,-4.0,SAT,PHX,843,7,11,0,,0,,,,,,N
2000,4,21,5,1150.0,1150,1133.0,1140,DL,1223,N983DL,43.0,50.0,29.0,-7.0,0.0,ATL,HSV,151,3,11,0,,0,,,,,,N
2000,2,20,7,1025.0,1027,1245.0,1306,AS,429,N612AS,140.0,159.0,129.0,-21.0,-2.0,SNA,SEA,978,6,5,0,,0,,,,,,N
2000,3,2,4,1105.0,1105,1220.0,1230,WN,1775,N367,75.0,85.0,62.0,-10.0,0.0,SAN,OAK,446,6,7,0,,0,,,,,,N
2000,5,29,1,1833.0,1835,1937.0,1942,TW,584,N989Z,64.0,67.0,43.0,-5.0,-2.0,STL,BNA,271,4,17,0,,0,,,,,,N
2000,11,11,6,1212.0,1220,1500.0,1514,US,552,N405US,108.0,114.0,94.0,-14.0,-8.0,MSP,PIT,726,6,8,0,,0,,,,,,N
2000,10,17,2,1414.0,1417,1516.0,1523,UA,2218,N392UA,62.0,66.0,48.0,-7.0,-3.0,BUR,SFO,326,6,8,0,,0,,,,,,N
2000,9,15,5,2154.0,2156,2246.0,2246,CO,1779,N71828,52.0,50.0,25.0,0.0,-2.0,IAH,AUS,140,5,22,0,,0,,,,,,N
2000,10,1,7,900.0,900,1010.0,1025,WN,570,N674,70.0,85.0,58.0,-15.0,0.0,PHX,BUR,369,3,9,0,,0,,,,,,N
2000,11,24,5,1935.0,1935,2026.0,2030,WN,464,N80,51.0,55.0,40.0,-4.0,0.0,SAT,DAL,248,3,8,0,,0,,,,,,N
2000,10,28,6,730.0,730,819.0,825,WN,3,N380,49.0,55.0,40.0,-6.0,0.0,DAL,HOU,239,4,5,0,,0,,,,,,N
2000,7,26,3,634.0,640,738.0,748,US,337,N430US,124.0,128.0,109.0,-10.0,-6.0,PHL,ORD,678,4,11,0,,0,,,,,,N
2000,8,9,3,903.0,905,1046.0,1100,AA,1776,N2CMAA,103.0,115.0,87.0,-14.0,-2.0,DFW,DSM,624,2,14,0,,0,,,,,,N
2000,9,5,2,805.0,805,919.0,920,WN,721,N382,74.0,75.0,67.0,-1.0,0.0,MSY,DAL,437,3,4,0,,0,,,,,,N
2000,11,14,2,1125.0,1125,1303.0,1316,AA,517,N3ABAA,98.0,111.0,83.0,-13.0,0.0,ORD,TUL,585,5,10,0,,0,,,,,,N
2000,10,2,1,1529.0,1531,1709.0,1738,US,1223,N919VJ,100.0,127.0,86.0,-29.0,-2.0,PHL,ATL,665,4,10,0,,0,,,,,,N
2000,9,10,7,601.0,605,816.0,820,UA,2601,N394UA,135.0,135.0,114.0,-4.0,-4.0,PDX,LAX,834,13,8,0,,0,,,,,,N
2000,1,6,4,1500.0,1500,1651.0,1700,WN,1087,N636,51.0,60.0,37.0,-9.0,0.0,STL,IND,229,7,7,0,,0,,,,,,N
2000,4,20,4,1235.0,1235,1358.0,1400,WN,1706,N520,83.0,85.0,71.0,-2.0,0.0,PDX,SMF,479,3,9,0,,0,,,,,,N
2000,5,4,4,1230.0,1230,1344.0,1415,DL,1041,N677DL,254.0,285.0,231.0,-31.0,0.0,ATL,ONT,1900,5,18,0,,0,,,,,,N
2000,12,4,1,1459.0,1505,2037.0,2048,CO,1726,N72824,218.0,223.0,192.0,-11.0,-6.0,SFO,IAH,1635,16,10,0,,0,,,,,,N
2000,6,27,2,710.0,710,828.0,830,WN,491,N522,78.0,80.0,63.0,-2.0,0.0,OAK,LAS,407,2,13,0,,0,,,,,,N
2000,2,16,3,1940.0,1940,2031.0,2035,WN,126,N333,51.0,55.0,45.0,-4.0,0.0,TUL,DAL,237,2,4,0,,0,,,,,,N
2000,9,29,5,1154.0,1155,1236.0,1249,DL,1481,N404DA,102.0,114.0,90.0,-13.0,-1.0,ATL,TUL,674,2,10,0,,0,,,,,,N
2000,8,21,1,1602.0,1605,1622.0,1628,TW,623,N983Z,80.0,83.0,62.0,-6.0,-3.0,CVG,STL,307,5,13,0,,0,,,,,,N
2000,7,24,1,1739.0,1745,1911.0,1926,US,2456,N924VJ,92.0,101.0,61.0,-15.0,-6.0,IAD,BOS,413,18,13,0,,0,,,,,,N
2000,8,27,7,527.0,530,1004.0,1005,DL,2158,N935DL,157.0,155.0,131.0,-1.0,-3.0,DEN,CVG,1069,7,19,0,,0,,,,,,N
2000,4,6,4,707.0,710,812.0,812,UA,494,N955UA,125.0,122.0,113.0,0.0,-3.0,RIC,ORD,642,4,8,0,,0,,,,,,N
2000,1,24,1,700.0,705,1013.0,1015,AA,2738,NR23AA,133.0,130.0,102.0,-2.0,-5.0,LAX,COS,833,6,25,0,,0,,,,,,N
2000,3,8,3,2026.0,2030,2119.0,2122,US,1221,N811US,113.0,112.0,92.0,-3.0,-4.0,PIT,STL,553,8,13,0,,0,,,,,,N
2000,12,8,5,1314.0,1315,1632.0,1636,NW,566,N332NW,138.0,141.0,108.0,-4.0,-1.0,MSP,DCA,931,5,25,0,,0,,,,,,N
2000,5,18,4,600.0,600,648.0,659,CO,1888,N33805,48.0,59.0,34.0,-11.0,0.0,CRP,IAH,201,5,9,0,,0,,,,,,N
2000,7,31,1,1330.0,1330,1519.0,1525,WN,2008,N738,109.0,115.0,95.0,-6.0,0.0,SFO,PHX,651,6,8,0,,0,,,,,,N
2000,10,4,3,1333.0,1335,1418.0,1429,US,1725,N775AU,105.0,114.0,94.0,-11.0,-2.0,CLT,MSY,651,2,9,0,,0,,,,,,N
2000,11,18,6,1454.0,1455,1653.0,1700,DL,322,N138DL,119.0,125.0,90.0,-7.0,-1.0,CVG,LGA,585,12,17,0,,0,,,,,,N
2000,1,27,4,912.0,920,1250.0,1303,US,1031,N785AU,158.0,163.0,141.0,-13.0,-8.0,IAH,PIT,1117,6,11,0,,0,,,,,,N
2000,3,21,2,259.0,305,523.0,531,AA,356,N530AA,84.0,86.0,71.0,-8.0,-6.0,ELP,DFW,551,4,9,0,,0,,,,,,N
2000,5,7,7,1342.0,1345,1516.0,1533,US,939,N820US,94.0,108.0,76.0,-17.0,-3.0,EWR,CLT,529,7,11,0,,0,,,,,,N
2000,11,14,2,2034.0,2035,2152.0,2153,US,2978,N273AU,78.0,78.0,60.0,-1.0,-1.0,PVD,BWI,328,5,13,0,,0,,,,,,N
